treat,size,spend,budget
TRUE,large,1204.2691,243.6138
TRUE,small,85.4526,84.3789
TRUE,large,928.9777,750.1357
TRUE,large,1443.6774,1259.4986000000001
TRUE,small,284.2489,257.8858
TRUE,small,132.1547,126.4282
TRUE,small,76.5318,72.7496
TRUE,small,59.324400000000004,52.932100000000005
TRUE,large,1504.8335,1090.8173
TRUE,large,1503.8032,1317.1189
TRUE,large,1129.9075,516.6555000000001
TRUE,small,15.826699999999999,14.402899999999999
TRUE,small,10.9632,14.8554
TRUE,small,5.3185,5.2175
TRUE,large,1094.5900000000001,1035.3618000000001
TRUE,large,1129.6509,1084.8044
TRUE,large,4129.2771999999995,3926.8505999999998
TRUE,small,54.0017,45.849700000000006
TRUE,small,15.9816,15.8113
TRUE,large,99.5672,84.4616
TRUE,small,10.087800000000001,9.7214
TRUE,large,42.956,31.823999999999998
TRUE,large,12005.8826,9588.5491
TRUE,small,72.3387,135.07479999999998
TRUE,small,8426.697300000002,6358.6774
TRUE,small,29.2701,52.001000000000005
TRUE,large,51.2963,40.1146
TRUE,small,1033.0764000000001,1006.9286000000001
TRUE,large,84004.0817,82890.40269999999
TRUE,large,40805.8042,36336.3612
TRUE,small,55.2564,52.063900000000004
TRUE,large,24004.9088,21475.167100000002
TRUE,small,11.2302,14.033999999999999
TRUE,small,53.5895,71.9884
TRUE,small,33.8957,33.0991
TRUE,large,1028.3947,997.5690000000001
TRUE,small,33.639900000000004,29.5838
TRUE,small,24.352,34.6483
TRUE,small,24.439999999999998,23.8341
TRUE,small,5.4618,5.4213000000000005
TRUE,large,988.1847,941.4581000000001
TRUE,large,1390.6960000000001,1149.012
TRUE,large,2004.1768,1726.6294
TRUE,large,3004.9197,2719.3354
TRUE,small,9.0091,13.0643
TRUE,small,27.2039,22.4014
TRUE,small,16.2655,10.838899999999999
TRUE,small,18.0794,10.9
TRUE,small,14000.983100000001,9961.882300000001
TRUE,small,37.6783,34.5675
TRUE,medium,96.2458,84.9668
TRUE,small,51.5484,72.7827
TRUE,small,16.174500000000002,8.680800000000001
TRUE,small,13.9179,12.2641
TRUE,small,32.9754,32.865500000000004
TRUE,small,21.6798,19.4398
TRUE,medium,240.66459999999998,221.69899999999998
TRUE,large,782.4021,818.3381
TRUE,large,851.3827,1025.2984
TRUE,small,31.9028,43.868100000000005
TRUE,small,11419.0175,12060.5552
TRUE,small,19.4844,26.652
TRUE,large,21.872999999999998,20.9924
TRUE,large,41.0788,74.8267
TRUE,large,94.06530000000001,132.72879999999998
TRUE,small,29.612299999999998,27.861
TRUE,large,39.4538,57.0647
TRUE,small,11.2656,15.3981
TRUE,small,145.7183,133.87009999999998
TRUE,small,143.011,225.52409999999998
TRUE,small,11160.503400000001,10795.9531
TRUE,small,11.0275,10.560400000000001
TRUE,small,30.182399999999998,26.4784
TRUE,small,606.5081,137.3687
TRUE,small,10.3717,17.0482
TRUE,large,89.5156,85.1861
TRUE,medium,53.799400000000006,53.572
TRUE,large,79.5961,107.8746
TRUE,large,24.718799999999998,24.2591
TRUE,small,117.6864,114.50540000000001
TRUE,medium,7203.7166,7175.7251
TRUE,medium,79.65780000000001,78.4533
TRUE,large,309.77,346.7735
TRUE,large,7.1551,5.7918
TRUE,large,135.75969999999998,255.68359999999998
TRUE,large,54.869400000000006,54.282500000000006
TRUE,large,155.5503,154.67649999999998
TRUE,large,20.346,16.4802
TRUE,large,27.473599999999998,23.7467
TRUE,small,20.3812,31.1103
TRUE,small,78.3308,75.8529
TRUE,large,19.8071,18.6523
TRUE,large,55.7134,57.630500000000005
TRUE,large,15.566199999999998,14.511
TRUE,small,14.264600000000002,5.6129
TRUE,large,49.211800000000004,45.5583
TRUE,large,54.777300000000004,68.0657
TRUE,small,8.5134,6.2897
TRUE,large,9.5506,8.717400000000001
TRUE,large,49.9639,44.933600000000006
TRUE,medium,103.9491,194.2352
TRUE,large,19.0322,16.605
TRUE,large,24.5124,23.6315
TRUE,large,89.63550000000001,85.5971
TRUE,large,54.633100000000006,76.9366
TRUE,large,15.526399999999999,13.1069
TRUE,large,9.1737,7.5253000000000005
TRUE,medium,105.1807,104.7593
TRUE,large,106.7458,122.1782
TRUE,large,23.5277,22.1423
TRUE,large,14.7208,14.085
TRUE,small,9.342600000000001,8.9183
TRUE,medium,79.23400000000001,78.7786
TRUE,small,79.3892,77.1226
TRUE,large,10.0048,8.179300000000001
TRUE,large,89.153,84.3291
TRUE,large,103.4983,116.6691
TRUE,large,32.9018,30.8344
TRUE,large,90.4846,83.4758
TRUE,large,48005.772099999995,72982.9189
TRUE,large,6.957800000000001,5.6394
TRUE,large,89.2976,77.3001
TRUE,large,191.76819999999998,168.6178
TRUE,small,12.7274,8.0875
TRUE,large,205.2224,201.4157
TRUE,small,13.645800000000001,7.9369000000000005
TRUE,small,13.41,8.1344
TRUE,small,10.2844,8.642199999999999
TRUE,large,205.85299999999998,195.3851
TRUE,small,23.9602,12.3201
TRUE,small,34.863,34.277100000000004
TRUE,small,20.4437,28.1573
TRUE,large,7.1983,6.1917
TRUE,large,94.1528,86.4895
TRUE,large,96.79090000000001,92.6457
TRUE,large,28.756899999999998,25.9699
TRUE,small,405.3424,547.9217000000001
TRUE,large,103.9616,100.00840000000001
TRUE,small,405.0202,794.9964
TRUE,small,22.9999,14.443200000000001
TRUE,small,64.6442,47.7166
TRUE,large,7520.8593,7791.665
TRUE,large,7522.6689,11806.3726
TRUE,large,8693.7329,9575.9166
TRUE,large,7584.6776,12699.368400000001
TRUE,large,63.565200000000004,53.243300000000005
TRUE,large,64.1158,46.0508
TRUE,large,7594.9208,9623.7131
TRUE,large,184.1275,150.66049999999998
TRUE,large,7583.5392999999995,12408.3709
TRUE,medium,328.3523,326.0822
TRUE,small,56.8673,108.8216
TRUE,small,54.0208,47.023
TRUE,medium,338.02819999999997,335.3883
TRUE,small,17.2066,11.953199999999999
TRUE,small,1203.7434,1080.0607
TRUE,large,27.1048,42.359500000000004
TRUE,small,6.3278,4.0256
TRUE,small,204.1618,329.0777
TRUE,small,61.189600000000006,59.768600000000006
TRUE,small,8.3185,7.402200000000001
TRUE,small,14.8537,10.8833
TRUE,large,92.38510000000001,64.619
TRUE,large,72003.9233,70478.5931
TRUE,small,103.5723,142.566
TRUE,large,805.1099,529.4567000000001
TRUE,large,1605.0302000000001,1513.0619000000002
TRUE,large,1120.9308,1062.2271
TRUE,large,5065.630999999999,5021.3501
TRUE,small,9.667200000000001,6.614800000000001
TRUE,small,39.296,58.025200000000005
TRUE,small,7.5167,6.589600000000001
TRUE,small,26.1562,24.5934
TRUE,large,17438.7593,16907.2104
TRUE,small,5.8695,5.4789
TRUE,small,53.838800000000006,50.7594
TRUE,small,6.300000000000001,5.7858
TRUE,small,7.8212,7.6241
TRUE,small,44.9365,44.8303
TRUE,small,8.3277,5.2397
TRUE,small,38.1471,53.742700000000006
TRUE,small,44.609500000000004,44.3552
TRUE,small,14.762799999999999,13.775200000000002
TRUE,small,37.228300000000004,31.6698
TRUE,small,97.4094,93.2546
TRUE,small,37.8324,36.443600000000004
TRUE,small,29.545199999999998,21.701999999999998
TRUE,small,18.4723,13.709399999999999
TRUE,small,14.4363,10.955400000000001
TRUE,small,17.8049,14.671700000000001
TRUE,small,10.273,13.0504
TRUE,small,48.5656,36.739000000000004
TRUE,small,65.6588,32.9472
TRUE,small,11.4546,10.112300000000001
TRUE,small,14.026900000000001,11.857500000000002
TRUE,small,10.4603,7.7968
TRUE,small,14.2442,10.3173
TRUE,small,54.9549,54.319700000000005
TRUE,small,484.3305,882.8715000000001
TRUE,small,14.6024,12.1827
TRUE,small,20.177599999999998,14.3277
TRUE,small,19.3457,17.0253
TRUE,small,14.7819,12.3733
TRUE,small,5.7095,7.895700000000001
TRUE,small,244.58849999999998,141.9793
TRUE,large,93.6452,82.108
TRUE,small,122.6627,118.3015
TRUE,medium,836.73,1298.5687
TRUE,small,17.7193,17.6767
TRUE,small,14.736899999999999,14.419799999999999
TRUE,small,104.3726,102.5575
TRUE,large,68.6117,62.7513
TRUE,large,67.3333,57.134600000000006
TRUE,small,16.6442,21.657899999999998
TRUE,large,110.58070000000001,105.5888
TRUE,large,43683.963599999995,65375.061499999996
TRUE,large,75.4854,71.6173
TRUE,large,43683.681699999994,36223.133299999994
TRUE,small,43.616,26.7244
TRUE,small,6.3469999999999995,8.9133
TRUE,medium,260.3498,259.5485
TRUE,small,5.0534,4.9672
TRUE,small,69.6345,58.885000000000005
TRUE,small,1203.5395,1041.8020000000001
TRUE,small,25.6698,27.964399999999998
TRUE,small,23.198,23.1105
TRUE,small,34.1604,31.6049
TRUE,small,1204.982,663.3931
TRUE,small,24.4835,11.6754
TRUE,small,18.9935,18.573
TRUE,small,34.6778,33.4884
TRUE,small,63.666500000000006,58.109700000000004
TRUE,medium,54.3539,44.4102
TRUE,small,31.6543,26.6665
TRUE,small,20.6903,14.957
TRUE,small,8.7244,8.6664
TRUE,small,51.8825,56.2969
TRUE,small,49.803000000000004,39.07
TRUE,large,346.0962,339.6307
TRUE,small,430557.5863,355946.5183
TRUE,large,1830.0574000000001,3042.9262999999996
TRUE,large,421.38239999999996,528.1483000000001
TRUE,large,503.685,734.9368000000001
TRUE,small,332.52299999999997,306.7419
TRUE,small,30.3202,27.1492
TRUE,small,1280.3622,1276.2913
TRUE,large,304.4393,370.1509
TRUE,large,379.1774,593.291
TRUE,small,1432.6824000000001,1104.6084
TRUE,large,303.6513,390.4022
TRUE,large,303.9194,320.8772
TRUE,large,803.9796,1323.5567
TRUE,small,333.99629999999996,324.3049
TRUE,large,26.8309,23.4047
TRUE,small,65.1052,60.821000000000005
TRUE,small,12314.954800000001,12207.4784
TRUE,small,24.2675,39.871100000000006
TRUE,large,79.6965,69.6148
TRUE,small,24.7502,21.693099999999998
TRUE,small,51.1396,77.9265
TRUE,small,78.4774,76.4034
TRUE,small,41.832300000000004,41.7319
TRUE,small,46.4116,58.3273
TRUE,small,26.0607,23.8452
TRUE,small,15.3169,7.5595
TRUE,small,50.4532,29.0531
TRUE,small,18.8317,26.1025
TRUE,small,70.2698,115.92790000000001
TRUE,small,19.1048,34.2459
TRUE,small,7.2729,9.485800000000001
TRUE,small,20.8855,36.184200000000004
TRUE,large,13.997800000000002,10.5273
TRUE,large,44.032700000000006,32.560700000000004
TRUE,small,138.06449999999998,118.4689
TRUE,large,85.3173,70.8721
TRUE,small,20.689799999999998,36.5022
TRUE,large,54.531400000000005,46.375
TRUE,medium,104.70620000000001,103.74640000000001
TRUE,small,15.9758,10.2187
TRUE,small,7.8229,7.7918
TRUE,small,53289.2558,31968.6238
TRUE,medium,154.8287,152.1481
TRUE,large,1230.2311,1194.5651
TRUE,small,10.4147,7.8785
TRUE,small,24.430799999999998,34.6819
TRUE,small,21.7655,17.7837
TRUE,small,9.694700000000001,6.5681
TRUE,large,341.6819,339.9081
TRUE,large,651.3106,646.673
TRUE,small,29.06,28.6307
TRUE,small,16.7532,12.3915
TRUE,small,21.4622,36.865
TRUE,small,30.9198,17.1113
TRUE,small,48727.2786,41975.619099999996
TRUE,small,6.3772,5.386900000000001
TRUE,small,8.8722,8.1792
TRUE,small,7.277100000000001,6.462400000000001
TRUE,large,297.8307,295.2353
TRUE,small,32.5043,25.7957
TRUE,large,166.0598,163.3909
TRUE,large,32.938,20.6069
TRUE,large,814.0018,791.2727000000001
TRUE,large,164.64999999999998,153.85049999999998
TRUE,large,286.8982,268.0492
TRUE,small,1682.5797,789.6044
TRUE,small,13.233899999999998,19.6856
TRUE,large,621.7579000000001,495.8308
TRUE,large,1167.6485,1095.3017
TRUE,large,652.2170000000001,1075.5978
TRUE,large,105.1967,100.4856
TRUE,small,32.2922,32.196200000000005
TRUE,large,34.923500000000004,26.7776
TRUE,small,19.532999999999998,19.502
TRUE,small,34.2966,33.5051
TRUE,small,39.103100000000005,38.0917
TRUE,small,35.2179,34.2967
TRUE,small,15.8371,15.7818
TRUE,small,22.3991,22.1966
TRUE,small,28.0333,27.5051
TRUE,small,39.760000000000005,36.848400000000005
TRUE,small,29.0194,8.5639
TRUE,large,7571.1075,7370.9864
TRUE,large,654.1783,646.3734000000001
TRUE,small,55.6343,45.968900000000005
TRUE,medium,237.9534,382.9627
TRUE,small,27.2121,38.8892
TRUE,large,7570.0424,7278.7056
TRUE,small,15.822700000000001,11.9133
TRUE,small,27.961199999999998,27.422
TRUE,large,279.64439999999996,493.6787
TRUE,large,58.569900000000004,55.3278
TRUE,large,54.8372,47.849700000000006
TRUE,large,144.4277,138.07809999999998
TRUE,large,34.1237,25.792099999999998
TRUE,large,34.363,24.8244
TRUE,large,34.7662,27.098
TRUE,large,32.7474,27.114
TRUE,large,144.08499999999998,141.13209999999998
TRUE,small,16.313200000000002,14.099800000000002
TRUE,large,63.166900000000005,53.281600000000005
TRUE,small,24003.5338,23448.8844
TRUE,large,284.3742,279.2525
TRUE,large,52.637600000000006,43.797900000000006
TRUE,large,183.40599999999998,362.027
TRUE,small,3124.8871,2581.6953
TRUE,small,9.8971,8.2338
TRUE,small,96618.81999999999,81715.41589999999
TRUE,small,117.3477,110.7859
TRUE,small,14.482800000000001,14.309899999999999
TRUE,small,102.81450000000001,94.4064
TRUE,small,16.0237,13.6556
TRUE,small,15.993200000000002,14.7621
TRUE,small,16.6697,15.5228
TRUE,small,17.4762,15.580400000000001
TRUE,large,14.432300000000001,13.145399999999999
TRUE,large,196.7085,196.6147
TRUE,small,17.3792,7.930000000000001
TRUE,large,31.673,27.404899999999998
TRUE,large,48.5777,55.882600000000004
TRUE,small,67.7097,66.87519999999999
TRUE,small,72.0032,99.2085
TRUE,small,194.8536,179.0599
TRUE,small,33.2389,33.138600000000004
TRUE,large,93.9336,165.77329999999998
TRUE,small,14.819099999999999,12.716999999999999
TRUE,small,90.9414,156.88279999999997
TRUE,small,26.2537,25.447599999999998
TRUE,small,80.3471,148.75469999999999
TRUE,large,49.531600000000005,95.5497
TRUE,small,16.4615,15.0562
TRUE,small,74.2739,70.99340000000001
TRUE,large,94.0925,158.635
TRUE,small,9.269,12.9543
TRUE,small,43.576100000000004,40.6689
TRUE,small,62.82,54.0321
TRUE,small,53.915800000000004,73.9076
TRUE,small,12005.2031,22892.7605
TRUE,small,18.4016,17.5532
TRUE,small,27.8955,27.8873
TRUE,small,13.3627,10.961400000000001
TRUE,large,39.0035,37.6207
TRUE,small,66.7951,63.3797
TRUE,large,129.2579,115.1982
TRUE,large,94.6478,93.2399
TRUE,large,33.8217,31.0676
TRUE,small,22.519299999999998,18.9681
TRUE,small,13.956199999999999,13.557200000000002
TRUE,large,154.09969999999998,152.9579
TRUE,small,18800.8757,18181.4546
TRUE,large,201.5317,200.2455
TRUE,medium,100.7914,127.09530000000001
TRUE,large,4787.7276,4776.4142
TRUE,large,117.943,116.2746
TRUE,small,95.4759,86.3283
TRUE,small,5.6706,7.4686
TRUE,small,8.7415,7.5356000000000005
TRUE,small,63.1413,60.8254
TRUE,small,19.0147,17.0234
TRUE,small,9.459299999999999,6.6162
TRUE,small,6.8453,4.202
TRUE,small,50.232,42.4376
TRUE,small,34.9468,25.721799999999998
TRUE,small,14.6236,10.0992
TRUE,small,136.5563,134.6248
TRUE,small,10.828,10.3482
TRUE,small,6.2399000000000004,5.1855
TRUE,small,6.0975,4.3364
TRUE,small,155.4466,137.5076
TRUE,small,13.962800000000001,5.5526
TRUE,small,5.7256,4.7941
TRUE,small,7.9738,7.471
TRUE,small,29.7719,23.3457
TRUE,small,7.399800000000001,6.5673
TRUE,small,5.9257,4.3174
TRUE,small,168005.26830000003,296744.0261
TRUE,small,12.9829,11.744700000000002
TRUE,large,67.90180000000001,54.2209
TRUE,large,53.9681,52.0996
TRUE,medium,52.4269,48.7287
TRUE,large,48004.1786,45425.2824
TRUE,small,75.0323,54.6182
TRUE,large,32.3088,47.767700000000005
TRUE,small,23.836299999999998,18.1459
TRUE,small,29.4117,25.6734
TRUE,large,25.8589,23.0789
TRUE,large,33.0048,29.493399999999998
TRUE,large,134.5571,129.069
TRUE,large,21.9359,18.536
TRUE,medium,31.07,40.685
TRUE,large,43.9739,35.397600000000004
TRUE,large,86.7176,76.3635
TRUE,large,93.5727,88.50840000000001
TRUE,small,43.614900000000006,69.3006
TRUE,large,40.273300000000006,34.891
TRUE,small,24004.8652,18594.1825
TRUE,small,13.1754,11.848500000000001
TRUE,small,3155.1405999999997,2295.9845
TRUE,large,24003.6247,23031.8718
TRUE,small,26.3112,24.202199999999998
TRUE,large,24005.2974,21732.8475
TRUE,small,15.040600000000001,11.0852
TRUE,small,14.328600000000002,5.6257
TRUE,small,16.9979,16.4662
TRUE,small,9.1792,5.676
TRUE,large,24004.3308,20468.2014
TRUE,large,404.5969,392.3456
TRUE,small,19.9086,13.997399999999999
TRUE,small,69.1448,67.0455
TRUE,small,14.2379,5.6076
TRUE,large,24004.185700000002,22449.8468
TRUE,small,29.7748,28.389
TRUE,small,11.5628,9.4748
TRUE,small,6.174,7.9077
TRUE,small,69.23440000000001,67.4403
TRUE,small,13.678,12.427
TRUE,large,24005.6351,23231.2004
TRUE,small,14.592200000000002,12.2761
TRUE,large,171.46669999999997,160.2428
TRUE,small,14.235700000000001,13.9012
TRUE,small,34.5715,23.6954
TRUE,large,297.7591,294.246
TRUE,small,1568.3507,1555.4443
TRUE,small,13.278500000000001,22.3549
TRUE,small,10.8085,7.5922
TRUE,small,12.5717,9.2536
TRUE,small,603.8065,580.9162
TRUE,small,7205.491,5678.3847
TRUE,small,405.9291,388.8214
TRUE,small,504.2529,595.5407
TRUE,small,404.4844,378.1044
TRUE,small,15.6021,24.6003
TRUE,small,53.8091,51.2918
TRUE,small,36.6512,62.974500000000006
TRUE,small,15678.4498,18226.8347
TRUE,small,504.221,481.80719999999997
TRUE,large,80.7496,78.2656
TRUE,small,9.5983,9.5616
TRUE,large,232.057,228.44729999999998
TRUE,small,10.8628,9.6225
TRUE,small,229.30069999999998,252.7274
TRUE,small,20.0596,21.9224
TRUE,large,226.5144,221.60729999999998
TRUE,small,21.542099999999998,32.3316
TRUE,large,204.2011,202.2029
TRUE,large,205.0035,201.9083
TRUE,large,69.64450000000001,68.50150000000001
TRUE,small,32.5706,29.596999999999998
TRUE,large,304.591,441.46639999999996
TRUE,small,36.141400000000004,33.4424
TRUE,small,21.1409,20.0232
TRUE,small,66.1987,54.0212
TRUE,small,21.2196,31.9637
TRUE,small,98.80720000000001,98.72840000000001
TRUE,large,170.5112,203.02089999999998
TRUE,small,22.8818,20.766099999999998
TRUE,large,73.854,141.7301
TRUE,large,117.56700000000001,116.01650000000001
TRUE,small,11.965,11.681999999999999
TRUE,small,10.4167,9.9993
TRUE,small,86.4619,83.3212
TRUE,small,23.3952,35.2622
TRUE,small,1925.5946000000001,1533.3006
TRUE,small,23.877,15.861
TRUE,small,11.6967,7.8787
TRUE,small,45.614200000000004,74.23740000000001
TRUE,small,12.9058,7.3445
TRUE,small,37.233000000000004,36.9315
TRUE,large,171.02499999999998,224.85909999999998
TRUE,small,6.245,5.645
TRUE,small,5.057,5.0231
TRUE,small,5.7064,4.3982
TRUE,large,32336.3506,34088.52
TRUE,small,18.6996,7.4541
TRUE,small,9.6974,8.545
TRUE,small,35.4558,32.5921
TRUE,small,204.0895,257.4664
TRUE,small,8.5638,4.4728
TRUE,small,10.1888,5.8705
TRUE,small,23.773899999999998,21.3992
TRUE,small,9.5785,6.751
TRUE,small,90.01050000000001,93.1071
TRUE,small,9.4631,8.644400000000001
TRUE,large,21490.8982,25431.1519
TRUE,small,196.8124,185.60799999999998
TRUE,small,37.0861,35.1344
TRUE,small,8.4708,11.0428
TRUE,large,43114.6208,44758.9764
TRUE,small,63.499300000000005,59.4206
TRUE,small,64.2296,120.9525
TRUE,small,19.1794,11.440999999999999
TRUE,small,105.4049,193.4568
TRUE,small,53.7254,55.194900000000004
TRUE,small,14.052299999999999,18.3766
TRUE,small,53.8093,53.4031
TRUE,small,11.858,17.4911
TRUE,small,12.4973,19.6125
TRUE,small,108.0673,101.6952
TRUE,small,55.0936,52.631100000000004
TRUE,small,708.8722,1375.9202
TRUE,small,14.159199999999998,18.6542
TRUE,small,12.6156,16.0696
TRUE,small,109.11110000000001,92.5671
TRUE,small,29.6414,26.9874
TRUE,small,16.7853,16.730900000000002
TRUE,small,45.103,33.051700000000004
TRUE,large,37.61,37.602500000000006
TRUE,small,17.6557,17.0875
TRUE,small,28.284499999999998,28.092399999999998
TRUE,small,26.1909,24.8615
TRUE,small,29.8573,21.252299999999998
TRUE,medium,128.85479999999998,126.1875
TRUE,large,65.0114,55.772400000000005
TRUE,large,4803.8777,4067.6443
TRUE,small,138.1576,131.92139999999998
TRUE,small,17.7515,11.3219
TRUE,large,84.593,65.9321
TRUE,large,16.4927,12.572700000000001
TRUE,large,5615.5588,5213.1101
TRUE,large,60005.6651,52303.1115
TRUE,large,204.986,204.70589999999999
TRUE,small,291.8891,237.91889999999998
TRUE,large,5608.4601999999995,5523.8757
TRUE,large,5557.4021999999995,5511.3063999999995
TRUE,small,205.52329999999998,192.3219
TRUE,small,28.7116,52.1754
TRUE,small,18.2437,9.8672
TRUE,large,8373.7088,10734.850100000001
TRUE,small,114.9086,114.6452
TRUE,small,8.229600000000001,8.217500000000001
TRUE,small,17.6863,10.3442
TRUE,small,319.8776,309.5833
TRUE,small,36.8172,28.2545
TRUE,small,17.596,17.2373
TRUE,small,123.74940000000001,149.7011
TRUE,small,25.1825,19.5853
TRUE,small,19.0166,9.917100000000001
TRUE,small,43.4679,79.3043
TRUE,small,7.2371,6.2099
TRUE,large,36.806900000000006,28.6493
TRUE,large,14.040500000000002,12.6191
TRUE,small,6.7114,4.1601
TRUE,small,16.503,12.1232
TRUE,large,33.6154,23.8952
TRUE,large,258.8661,472.13239999999996
TRUE,large,318.1889,498.4024
TRUE,large,13.894400000000001,11.1593
TRUE,large,44.737100000000005,52.6435
TRUE,large,14.814,12.348700000000001
TRUE,large,257.1903,483.3159
TRUE,large,92.1029,88.1781
TRUE,large,286.14369999999997,281.23969999999997
TRUE,large,144.6821,139.23899999999998
TRUE,large,70.2572,67.5704
TRUE,large,25.738699999999998,37.8763
TRUE,large,34.6805,26.8537
TRUE,small,52.3395,51.011500000000005
TRUE,large,24.1527,17.6345
TRUE,medium,23.9639,20.1341
TRUE,small,52.0321,48.43
TRUE,small,49.8975,49.0927
TRUE,small,58.355900000000005,53.005500000000005
TRUE,small,52.238600000000005,50.430600000000005
TRUE,small,62.309200000000004,56.3309
TRUE,small,54.2271,46.536100000000005
TRUE,small,66.9463,59.114700000000006
TRUE,small,259.5817,257.3868
TRUE,small,16.2079,15.9409
TRUE,small,55.0643,45.4046
TRUE,small,41.312900000000006,34.657000000000004
TRUE,small,67.929,57.0822
TRUE,small,17.1039,16.411
TRUE,small,53.534800000000004,45.144600000000004
TRUE,small,16.7809,16.4917
TRUE,small,102.408,93.4693
TRUE,small,17.3283,16.9005
TRUE,small,62.4654,102.2993
TRUE,large,704.2492000000001,700.3503000000001
TRUE,small,5.7837,5.617800000000001
TRUE,small,12.5698,6.7183
TRUE,small,30.9025,21.2031
TRUE,small,6.349500000000001,6.1402
TRUE,small,44.598600000000005,43.190000000000005
TRUE,small,8.7074,6.1177
TRUE,small,88.3973,86.9867
TRUE,small,5.9175,4.886900000000001
TRUE,medium,84.2946,67.7437
TRUE,small,15.871200000000002,15.584499999999998
TRUE,small,9.7798,9.2561
TRUE,small,26.1346,27.7
TRUE,small,11.0408,9.113
TRUE,small,451.0399,390.721
TRUE,small,14.789200000000001,14.2014
TRUE,small,33.5327,30.9546
TRUE,small,985.7708,658.6959
TRUE,small,20.575,27.1614
TRUE,small,134.9794,129.5513
TRUE,small,12.885000000000002,12.7329
TRUE,small,4004.6479,5265.1248
TRUE,large,304.2656,295.0471
TRUE,small,7.742900000000001,7.722
TRUE,small,13.130300000000002,12.9988
TRUE,small,19.607699999999998,15.4937
TRUE,small,20.1313,18.5848
TRUE,small,3157.022,2397.1103
TRUE,large,30.6785,30.1804
TRUE,large,28.784399999999998,27.7552
TRUE,small,8.4121,8.107700000000001
TRUE,small,27.8239,26.6249
TRUE,small,133.6112,191.74849999999998
TRUE,small,11.3006,11.286100000000001
TRUE,small,24.9242,22.7171
TRUE,large,397.594,381.2939
TRUE,large,95.0504,91.1637
TRUE,small,11.7913,11.0989
TRUE,small,1408.0465000000002,1319.24
TRUE,small,26.5468,41.4373
TRUE,large,208.68519999999998,198.2817
TRUE,small,9.5372,9.3255
TRUE,small,14.6842,9.735199999999999
TRUE,large,119.907,115.7801
TRUE,small,304.8325,356.7962
TRUE,large,659.3484000000001,624.7647000000001
TRUE,large,1129.3363,1099.0825
TRUE,small,4.9903,4.566000000000001
TRUE,small,35.9868,33.527300000000004
TRUE,large,141.95759999999999,145.03699999999998
TRUE,small,10.537500000000001,10.3695
TRUE,small,59.768100000000004,58.525200000000005
TRUE,small,17.0415,6.1683
TRUE,large,13.651800000000001,12.4179
TRUE,large,12.84,11.3438
TRUE,small,21.3494,16.939
TRUE,large,13.481300000000001,11.915
TRUE,large,561.6697,555.5111
TRUE,medium,1565.699,1492.3538
TRUE,large,379.1835,376.9772
TRUE,small,15.3336,21.4531
TRUE,small,17.4886,10.0859
TRUE,small,5.9207,5.7803
TRUE,large,235.0488,307.9991
TRUE,small,25.9089,23.7106
TRUE,small,212.5615,132.0878
TRUE,small,5.8355,6.9939
TRUE,medium,300.6119,298.7177
TRUE,small,135.3638,144.0385
TRUE,small,7.9185,7.131500000000001
TRUE,small,34.367000000000004,60.9515
TRUE,small,6.0497,4.961
TRUE,small,21.2286,25.4713
TRUE,small,7.605,7.0008
TRUE,small,6.575200000000001,5.280200000000001
TRUE,small,19.6522,32.4154
TRUE,large,30.3509,16.2729
TRUE,small,14.378499999999999,12.936499999999999
TRUE,small,26.3163,25.875799999999998
TRUE,small,5.7806,4.6284
TRUE,large,366.30789999999996,357.9795
TRUE,large,121.9572,193.3194
TRUE,large,9121.717900000001,10036.546600000001
TRUE,large,7602.1393,14447.3935
TRUE,large,94.1936,80.92960000000001
TRUE,large,63.721700000000006,45.560300000000005
TRUE,large,47.1991,46.5506
TRUE,large,7521.0439,14622.6726
TRUE,large,85.3255,71.767
TRUE,large,7522.8808,11226.073100000001
TRUE,small,18.682100000000002,15.735500000000002
TRUE,small,23.1544,21.894199999999998
TRUE,large,263.3134,253.52949999999998
TRUE,large,64.5892,48.461000000000006
TRUE,large,65.7408,43.64
TRUE,large,7615.4848,10964.0408
TRUE,small,7.9007000000000005,9.739
TRUE,large,83.7792,72.4884
TRUE,large,7582.7826,7914.4289
TRUE,large,7584.6483,13215.316
TRUE,large,7610.9289,12889.2198
TRUE,large,7581.3705,8697.2207
TRUE,large,85.6804,72.78410000000001
TRUE,large,7601.441,13835.961000000001
TRUE,small,503.7821,649.7389000000001
TRUE,large,184.3806,165.5999
TRUE,large,7600.6902,11081.0997
TRUE,large,85.1058,73.43350000000001
TRUE,large,160.7376,137.60399999999998
TRUE,large,9096.9058,12407.050200000001
TRUE,large,159.2817,149.47209999999998
TRUE,large,7600.6114,10972.5128
TRUE,large,7581.928199999999,10596.6692
TRUE,large,8670.8911,16257.2484
TRUE,large,7595.0179,12168.417800000001
TRUE,large,118.3061,110.905
TRUE,large,10171.380200000001,16421.4107
TRUE,small,7.1058,10.7042
TRUE,large,7600.4094,14666.8996
TRUE,large,7583.429,8160.9472
TRUE,large,7580.5837,8999.2219
TRUE,large,11459.146700000001,21269.021800000002
TRUE,large,7524.358,12723.537900000001
TRUE,large,63.749500000000005,59.6739
TRUE,large,505.7263,857.2536
TRUE,large,7615.1426,9672.698400000001
TRUE,large,94.64970000000001,71.5658
TRUE,large,7533.1811,9349.580300000001
TRUE,large,9099.906700000001,11908.5131
